time,elbow_angle,spine_lean,head_toe_x,foot_dir
0.0,110.2425765991211,19.15885837949746,13.38067626953125,21.20282060272808
0.016666666666666666,122.80278015136719,20.644715788286078,14.750244140625,26.8857297229641
0.03333333333333333,117.28517150878906,21.421996646760206,17.25933837890625,28.137332228868814
0.05,117.54566192626953,21.69797712710502,9.996337890625,26.564378910757483
0.06666666666666667,119.10002136230469,22.507096984989303,29.99505615234375,33.123546909788445
0.08333333333333333,122.71226501464844,22.929273653250306,33.73260498046875,32.383924105379776
0.1,135.7263946533203,23.528094238779005,24.589111328125,42.965778100702465
0.11666666666666667,132.04446411132812,23.67309963224912,24.27783203125,31.596023874756924
0.13333333333333333,135.78152465820312,23.823840205421632,24.62939453125,28.409191788198626
0.15,138.26644897460938,23.902586495716093,31.52880859375,29.4770921546353
0.16666666666666666,134.67636108398438,24.095052777977415,29.4564208984375,29.503258652586197
0.18333333333333332,134.21392822265625,24.02789537593624,29.16650390625,29.73041709404322
0.2,132.333984375,24.13155460614233,27.03460693359375,27.878785839729545
0.21666666666666667,133.5767364501953,24.13550848083655,23.98828125,30.046542010286288
0.23333333333333334,132.81979370117188,24.211523606119826,23.15069580078125,30.41325798484604
0.25,137.6457061767578,24.27443587885182,28.5169677734375,33.480561681755404
0.26666666666666666,136.2539825439453,24.03568087193179,30.19873046875,33.62226972303836
0.2833333333333333,137.251220703125,24.021460364512066,32.12969970703125,34.097648027406194
0.3,108.39408874511719,24.129523827234465,34.1796875,31.012455795340173
0.31666666666666665,103.18505096435547,24.139653009515726,35.49285888671875,28.32722043430462
0.3333333333333333,122.13971710205078,24.409574550282542,37.296142578125,27.192928963755378
0.35,121.06896209716797,24.48455616665376,37.9947509765625,27.319575974162632
0.36666666666666664,120.18895721435547,25.001243209274364,38.687255859375,28.344130895405442
0.3833333333333333,121.72000122070312,25.01118879267719,40.09954833984375,28.001917554249303
0.4,120.72441864013672,25.0443068706996,42.37481689453125,29.96488790477767
0.4166666666666667,134.6506805419922,24.964917548829703,42.29296875,29.124796798543343
0.43333333333333335,136.3385009765625,25.17429207958598,41.5386962890625,27.517575528297357
0.45,140.387451171875,25.035676275484235,41.97784423828125,26.25301177856062
0.4666666666666667,141.84286499023438,24.46705815396085,41.6728515625,25.644063781904492
0.48333333333333334,139.28573608398438,24.56286569582477,41.20550537109375,25.459262749703953
0.5,140.00314331054688,24.517063170311047,38.69586181640625,25.805143961154982
0.5166666666666666,135.28741455078125,24.480582411876682,32.93572998046875,23.608325954287096
0.5333333333333333,131.60813903808594,24.523220639420714,35.89715576171875,25.52040262004266
0.55,140.70252990722656,24.63844210481649,38.8475341796875,26.184581113980954
0.5666666666666667,142.14724731445312,24.813631604078708,38.9549560546875,26.48444766747386
0.5833333333333334,149.08543395996094,24.729329009149623,38.90130615234375,26.873313708046368
0.6,93.06060028076172,25.159160091826664,37.0775146484375,26.36879367729611
0.6166666666666667,119.04261016845703,25.146360742022182,33.16705322265625,25.273137505179164
0.6333333333333333,130.96072387695312,24.96191208661581,36.19482421875,26.61443165043903
0.65,127.4444351196289,25.38808742822502,38.8951416015625,26.833830561734032
0.6666666666666666,130.5651397705078,25.500105965041044,41.42620849609375,28.03311273606178
0.6833333333333333,132.4427032470703,25.381789961716564,41.82342529296875,28.747739717910093
0.7,128.97312927246094,25.612093538899273,40.77490234375,28.806622462554714
0.7166666666666667,141.9885711669922,26.01161461794426,40.84710693359375,28.959701971066693
0.7333333333333333,140.18434143066406,27.360401823824525,37.88250732421875,27.785060391463787
0.75,144.82919311523438,26.800541493194608,36.20953369140625,27.681242738291303
0.7666666666666666,124.9823226928711,27.043783729495004,36.18499755859375,26.99474385811382
0.7833333333333333,131.73780822753906,26.979216009930397,31.53692626953125,25.45499509038271
0.8,136.0622100830078,25.534447611426117,35.13104248046875,27.585669784808942
0.8166666666666667,144.56893920898438,26.08522346471706,37.53387451171875,29.141109882503116
0.8333333333333334,151.34573364257812,27.204077206721628,35.23614501953125,27.753116247893274
0.85,143.71389770507812,27.491300858113533,35.91204833984375,30.59609156907277
0.8666666666666667,140.0085906982422,28.17448190311994,35.64215087890625,31.22683907990853
0.8833333333333333,98.67405700683594,28.25950653799771,35.5706787109375,32.53819095418055
0.9,103.16402435302734,28.529929061289003,35.8936767578125,32.53382230432254
0.9166666666666666,100.89431762695312,28.267895912756273,36.93487548828125,34.30407642866629
0.9333333333333333,109.38184356689453,28.347064657640452,37.9598388671875,35.817009354800575
0.95,109.04304504394531,28.857159983229486,39.67462158203125,36.83759842563174
0.9666666666666667,111.70973205566406,29.337675853142322,38.98681640625,36.382683842251936
0.9833333333333333,109.53691864013672,29.6594550565518,38.146240234375,35.022109786411164
1.0,107.5269546508789,30.07778593171018,37.3353271484375,34.62046316948957
1.0166666666666666,108.27253723144531,30.40960799011563,37.5404052734375,34.5608233590402
1.0333333333333332,106.17311096191406,30.687808138320207,38.12554931640625,35.32267415012865
1.05,107.35050201416016,31.031251700814032,40.11859130859375,35.82480671337578
1.0666666666666667,105.90414428710938,31.10281632323906,41.083984375,36.83452625507101
1.0833333333333333,105.3473892211914,31.335272745201635,44.912109375,37.72460832109351
1.1,107.64366149902344,31.57949838534183,47.16943359375,37.54272963580607
1.1166666666666667,110.33345031738281,31.762763670054674,49.04315185546875,37.34996607236144
1.1333333333333333,112.7107162475586,31.97189585463473,51.3958740234375,38.0057365114003
1.15,112.57262420654297,31.85048638294412,51.1968994140625,38.84683383548048
1.1666666666666667,119.00784301757812,31.714671336943866,51.47637939453125,40.17357035141225
1.1833333333333333,115.85920715332031,31.383226582375393,52.0096435546875,42.06878358991085
1.2,114.31072235107422,31.217212667656767,49.061767578125,39.61711159224322
1.2166666666666666,117.87596893310547,31.010010142305084,48.10589599609375,37.795686274216166
1.2333333333333334,117.16703796386719,30.34236355342903,47.506591796875,38.13663216098354
1.25,117.90042114257812,30.24768817131622,48.20379638671875,38.334758492190474
1.2666666666666666,116.92568969726562,30.827727704642065,48.811279296875,37.83705441946083
1.2833333333333332,115.20234680175781,31.104785416517338,48.5833740234375,37.501907952547384
1.3,113.39892578125,31.134263683036266,50.9754638671875,37.03684522764408
1.3166666666666667,110.65708923339844,31.13352978688674,55.63067626953125,37.04412330248013
1.3333333333333333,118.06375122070312,30.963108007560237,56.10479736328125,37.328063547272194
1.35,121.53094482421875,31.046100868711974,56.38702392578125,38.17977533595075
1.3666666666666667,123.2547607421875,31.23340515283285,56.26983642578125,38.5478607961829
1.3833333333333333,123.11857604980469,31.390152194553167,56.156005859375,39.51978606971318
1.4,124.20033264160156,31.436728897514385,52.97259521484375,39.022593453350424
1.4166666666666667,120.43842315673828,31.40329730310497,48.7115478515625,40.450207586070576
1.4333333333333333,122.32059478759766,31.14584430827189,47.96929931640625,40.08395008965144
1.45,109.50810241699219,30.926078494387248,40.325927734375,36.07834518474735
1.4666666666666666,110.75789642333984,31.262553669307046,33.4443359375,32.5620159344781
1.4833333333333334,112.44273376464844,31.75420616783699,24.91693115234375,31.042796541951816
1.5,111.31116485595703,31.848384411821833,20.1251220703125,30.200487570398877
1.5166666666666666,120.95126342773438,32.383785054009536,16.56561279296875,29.943413286522883
1.5333333333333332,116.77154541015625,32.72606949768072,17.6898193359375,30.506593346493105
1.55,113.0206069946289,33.4627281725229,15.78228759765625,33.77593856037046
1.5666666666666667,105.18819427490234,33.78694897117748,14.50811767578125,34.519210933831374
1.5833333333333333,101.47029876708984,34.463756408662654,18.0609130859375,36.21386324422292
